Date,shop_id,item_id,item_price,item_cnt_day
Wednesday,19,8958,249.5,1
Thursday,19,8872,199,1
Sunday,19,11388,899,1
Sunday,19,9049,149,1
Friday,19,9078,399,1
Friday,19,9804,399,1
Tuesday,19,9813,399,1
Wednesday,19,9813,399,1
Wednesday,19,9813,399,1
Wednesday,19,9813,399,1
Wednesday,19,10228,1999,1
Monday,19,10230,1999,1
Wednesday,19,9865,149,1
Monday,19,9871,149,1
Sunday,19,9895,199,1
Monday,19,9907,349,1
Thursday,19,9910,149,1
Saturday,19,9910,149,1
Tuesday,19,9911,349,1
Friday,19,9913,349,1
Thursday,19,9902,149,1
Saturday,19,9902,149,1
Saturday,19,9903,149,1
Saturday,19,9903,149,1
Monday,19,9905,1799,1
Sunday,19,9905,1799,1
Sunday,19,9969,149,1
Saturday,19,9976,179,1
Tuesday,19,9976,179,1
Tuesday,19,9977,1199,1
Monday,19,9804,399,1
Tuesday,19,9804,399,1
Tuesday,19,9803,399,1
Monday,19,9801,299,1
Monday,19,9086,149,1
Saturday,19,9482,498,1
Saturday,19,9485,199,1
Friday,19,9506,749,1
Saturday,19,9509,299,1
Monday,19,9510,349,1
Saturday,19,9540,199,1
Wednesday,19,9540,199,1
Thursday,19,9598,699,1
Friday,19,9609,499,1
Tuesday,19,9612,499,1
Wednesday,19,9618,849,1
Monday,19,9078,399,1
Wednesday,19,9632,499,1
Monday,19,9639,1249,1
Friday,19,9641,499,1
Monday,19,9651,499,1
Tuesday,19,9659,849,1
Thursday,19,9662,349,1
Wednesday,19,9698,849,1
Monday,19,9733,699,1
Thursday,19,9746,849,1
Monday,19,9748,499,1
Tuesday,19,10193,299,1
Tuesday,19,10197,598.5,1
Sunday,19,9769,299,1
Thursday,19,9632,499,1
Friday,19,8715,149,1
Tuesday,19,11389,899,1
Wednesday,19,11391,899,1
Sunday,19,12477,199,1
Friday,19,12543,149,1
Tuesday,19,12551,149,1
Wednesday,19,12553,1499,1
Saturday,19,12555,199,1
Saturday,19,12564,199,1
Saturday,19,13146,249,1
Wednesday,19,13157,249,1
Friday,19,13158,249,1
Sunday,19,13158,249,1
Friday,19,12565,199,1
Monday,19,12570,299,1
Sunday,19,12584,149,1
Monday,19,12607,149,1
Wednesday,19,12623,649,1
Sunday,19,12623,649,1
Saturday,19,12632,149,1
Monday,19,12641,399,1
Wednesday,19,12645,149,1
Monday,19,12649,399,1
Wednesday,19,12651,349,1
Saturday,19,12661,399,1
Friday,19,12662,1999,1
Tuesday,19,12662,1999,-1
Monday,19,12676,149,1
Tuesday,19,12473,199,1
Friday,19,12678,399,1
Saturday,19,12472,199,1
Friday,19,12459,499,1
Wednesday,19,12275,549,1
Friday,19,12275,549,1
Tuesday,19,12286,100,1
Thursday,19,12286,100,1
Tuesday,19,12286,100,1
Sunday,19,12260,649,1
Sunday,19,12266,129,1
Thursday,19,12247,149,1
Thursday,19,13071,499,1
Friday,19,13071,499,1
Wednesday,19,13071,499,1
Sunday,19,13071,499,1
Saturday,19,13071,499,1
Sunday,19,13071,499,1
Wednesday,19,13071,499,1
Monday,19,13071,499,1
Thursday,19,12318,149,1
Sunday,19,12379,149,1
Saturday,19,12383,249,1
Thursday,19,12387,199,1
Sunday,19,13086,1499,-1
Saturday,19,12406,149,1
Friday,19,13102,1290,1
Friday,19,13102,1290,1
Tuesday,19,12459,499,2
Tuesday,19,12463,199,1
Sunday,19,12681,2349,1
Monday,19,12684,649,1
Friday,19,12691,449,2
Thursday,19,13419,699,1
Thursday,19,13425,13489.7,1
Sunday,19,13425,13489.7,1
Saturday,19,13429,11490,1
Thursday,19,13450,2799,1
Saturday,19,13450,2799,1
Friday,19,13450,2799,1
Thursday,19,13450,2799,1
Tuesday,19,13450,2798.5,1
Sunday,19,13517,3790,1
Wednesday,19,12740,149,1
Tuesday,19,12755,149,1
Sunday,19,12774,299,1
Tuesday,19,12782,399,1
Tuesday,19,12782,399,1
Wednesday,19,12782,399,1
Monday,19,12782,399,1
Monday,19,12782,399,1
Saturday,19,12783,349,1
Monday,19,12783,349,1
Monday,19,12783,349,1
Wednesday,19,12783,349,1
Thursday,19,12783,349,1
Thursday,19,13563,298,1
Friday,19,12803,1599,1
Monday,19,13419,699,1
Wednesday,19,13419,699,2
Tuesday,19,13418,999,1
Saturday,19,13418,999,1
Monday,19,13203,149,1
Tuesday,19,12714,149,1
Friday,19,12718,299,1
Thursday,19,13384,300,1
Monday,19,13460,1499,1
Saturday,19,13460,1499,1
Monday,19,13473,12990,1
Thursday,19,13478,13990,1
Sunday,19,13480,13990,1
Friday,19,13480,13990,1
Sunday,19,13482,13990,1
Tuesday,19,13482,13990,1
Saturday,19,12275,549,1
Tuesday,19,13484,13490,1
Monday,19,13490,13990,1
Tuesday,19,13490,13990,1
Friday,19,13502,5490,1
Monday,19,13510,3989.5,1
Sunday,19,13511,1599,1
Tuesday,19,13413,1999,1
Tuesday,19,13413,1999,1
Saturday,19,13417,1199,1
Saturday,19,13417,699,1
Wednesday,19,13417,1199,1
Sunday,19,13417,1199,1
Wednesday,19,13417,1199,1
Thursday,19,13490,13990,1
Monday,19,12275,549,1
Tuesday,19,12269,1499,1
Tuesday,19,12101,149,1
Wednesday,19,11606,199,1
Sunday,19,11607,299,1
Monday,19,11612,349,1
Thursday,19,11613,1499,1
Sunday,19,11614,549,1
Tuesday,19,11647,149,1
Tuesday,19,11656,999,1
Sunday,19,11656,999,1
Thursday,19,11658,399,1
Monday,19,11659,399,1
Saturday,19,11669,499,1
Monday,19,11707,699,1
Wednesday,19,11707,699,1
Friday,19,11832,100,1
Thursday,19,11832,100,1
Sunday,19,11832,100,1
Thursday,19,11833,100,1
Tuesday,19,11834,120,1
Tuesday,19,11834,120,1
Monday,19,11727,379,1
Sunday,19,11853,83,1
Monday,19,11858,199,1
Monday,19,11867,69.3,1
Friday,19,11776,399,1
Wednesday,19,11780,199,1
Monday,19,11599,149,1
Tuesday,19,11815,899,1
Friday,19,11580,149,1
Saturday,19,11577,149,1
Friday,19,11391,899,2
Sunday,19,11391,899,1
Sunday,19,11391,899,1
Sunday,19,11249,399,2
Monday,19,11249,399,1
Tuesday,19,11249,399,1
Friday,19,11255,199,1
Thursday,19,8067,349,2
Saturday,19,8069,449,1
Sunday,19,8070,199,1
Tuesday,19,11437,199,1
Wednesday,19,11447,149,1
Friday,19,11786,149,1
Thursday,19,11454,149,1
Monday,19,11468,149,1
Saturday,19,11471,149,1
Tuesday,19,11484,149,2
Sunday,19,11484,149,1
Monday,19,11485,999,1
Saturday,19,11493,349,1
Wednesday,19,11494,349,1
Friday,19,11513,349,1
Tuesday,19,11562,299,1
Friday,19,11568,149,1
Monday,19,11573,148,1
Saturday,19,11576,149,1
Thursday,19,11464,149,1
Friday,19,11391,899,1
Wednesday,19,11810,189,1
Wednesday,19,11899,149,1
Tuesday,19,12172,499,1
Friday,19,12172,499,1
Saturday,19,12174,499,1
Wednesday,19,12184,539,1
Wednesday,19,12188,899,1
Wednesday,19,11950,149,1
Sunday,19,11964,149,1
Wednesday,19,12208,2899,1
Tuesday,19,12002,149,1
Wednesday,19,12003,149,1
Saturday,19,12007,149,1
Thursday,19,12009,149,1
Friday,19,12011,149,1
Thursday,19,12012,299,1
Friday,19,12015,149,1
Sunday,19,12026,149,1
Monday,19,12039,349,1
Monday,19,12041,349,1
Tuesday,19,12042,149,1
Tuesday,19,12053,299,1
Saturday,19,12053,299,1
Monday,19,12053,299,1
Sunday,19,12063,498,1
Saturday,19,12065,498,1
Sunday,19,12086,149,1
Monday,19,12168,189,2
Tuesday,19,12168,189,2
Thursday,19,12168,189,1
Thursday,19,12168,189,1
Friday,19,11899,149,1
Friday,19,11899,149,1
Sunday,19,12134,299,2
Friday,19,12134,299,1
Tuesday,19,12134,299,1
Saturday,19,12134,299,1
Saturday,19,12134,299,3
Monday,19,12135,299,1
Thursday,19,12135,299,1
Friday,19,12135,299,1
Saturday,19,12135,299,1
Friday,19,12168,189,1
Saturday,19,11894,149,1
Thursday,19,12168,189,1
Tuesday,19,12168,189,3
Friday,19,12168,189,1
Sunday,19,12168,189,1
Monday,19,12168,189,1
Friday,19,12168,189,2
Tuesday,19,12168,189,1
Tuesday,19,12168,189,4
Thursday,19,12168,189,1
Thursday,19,12168,189,1
Friday,19,12168,189,1
Thursday,19,12168,189,9
Tuesday,19,12168,189,1
Saturday,19,12168,189,2
Saturday,19,5811,199,1
Friday,19,8707,149,1
Tuesday,19,9184,249,1
Sunday,19,6495,699,1
Wednesday,19,6495,699,1
Wednesday,19,6495,699,1
Saturday,19,6495,699,1
Saturday,19,6495,699,1
Tuesday,19,6495,699,1
Friday,19,6495,699,1
Saturday,19,6478,399,1
Monday,19,6478,399,1
Sunday,19,6479,399,1
Monday,19,6479,399,1
Sunday,19,6479,399,1
Monday,19,6480,699,1
Friday,19,6482,699,1
Saturday,19,6482,699,1
Thursday,19,6483,299,1
Friday,19,6484,299,1
Thursday,19,6488,699,1
Thursday,19,6488,699,1
Sunday,19,6488,699,1
Monday,19,6488,699,1
Saturday,19,6488,699,1
Monday,19,6490,699,1
Sunday,19,6490,699,2
Monday,19,6490,699,2
Tuesday,19,6495,699,1
Thursday,19,6490,699,2
Monday,19,6495,699,1
Thursday,19,6495,699,1
Tuesday,19,6406,349,1
Friday,19,6406,349,1
Thursday,19,6427,488.6,1
Saturday,19,6466,499,1
Friday,19,6466,499,3
Sunday,19,6466,499,1
Wednesday,19,6466,699,1
Saturday,19,6466,699,1
Tuesday,19,6468,449,1
Wednesday,19,6468,449,3
Tuesday,19,6468,449,1
Tuesday,19,6468,599,1
Friday,19,6468,599,2
Tuesday,19,6468,599,1
Sunday,19,6468,599,1
Monday,19,6467,399,1
Wednesday,19,6467,399,2
Friday,19,6467,399,1
Sunday,19,6475,299,2
Wednesday,19,6475,299,1
Friday,19,6475,299,1
Wednesday,19,6475,299,1
Saturday,19,6475,299,1
Saturday,19,6495,699,1
Wednesday,19,6495,699,4
Saturday,19,6495,699,4
Monday,19,6490,699,1
Thursday,19,6490,699,1
Tuesday,19,6490,699,1
Saturday,19,6672,10490,1
Sunday,19,6666,4990,1
Sunday,19,6668,4990,1
Sunday,19,6668,4990,1
Thursday,19,6668,4990,1
Thursday,19,6683,299.5,1
Saturday,19,6318,249,1
Sunday,19,6705,1249.5,1
Tuesday,19,6708,599,1
Friday,19,6708,599,1
Friday,19,6717,299,1
Tuesday,19,6717,299,1
Friday,19,6717,299,1
Monday,19,6717,299,1
Saturday,19,6721,1498.5,1
Wednesday,19,6721,1499,1
Sunday,19,6721,1499,1
Wednesday,19,6724,299.5,1
Thursday,19,6724,599,1
Thursday,19,6724,299.5,1
Thursday,19,6724,299.5,1
Monday,19,6727,499.5,1
Wednesday,19,6727,499.5,1
Tuesday,19,6727,499.5,1
Sunday,19,6735,299,1
Tuesday,19,6661,299.5,1
Monday,19,6660,599,1
Sunday,19,6660,599,1
Saturday,19,6660,599,1
Monday,19,6490,699,1
Monday,19,6490,699,-1
Saturday,19,6490,699,1
Friday,19,6490,699,1
Sunday,19,6508,599,1
Monday,19,6508,599,1
Friday,19,6574,549,1
Monday,19,6584,549,1
Saturday,19,6592,549,1
Tuesday,19,6593,549,1
Monday,19,6600,1149,1
Sunday,19,6604,1149,1
Thursday,19,6205,148,1
Wednesday,19,6605,1149,1
Wednesday,19,6298,299,1
Tuesday,19,6616,2598.5,1
Saturday,19,6621,599,1
Tuesday,19,6622,599,1
Monday,19,6635,598.5,1
Wednesday,19,6635,599,1
Thursday,19,6636,1799,1
Friday,19,6313,299,1
Thursday,19,6315,199,1
Monday,19,6652,1699,1
Monday,19,6652,1699,1
Friday,19,6659,999,1
Wednesday,19,6612,2999,1
Monday,19,6200,299,1
Sunday,19,6187,399,1
Sunday,19,6187,399,1
Saturday,19,5572,1590,2
Saturday,19,5573,999,1
Thursday,19,5573,999,1
Sunday,19,5573,849,1
Wednesday,19,5573,849,1
Saturday,19,5574,699,1
Wednesday,19,5574,699,2
Tuesday,19,5574,699,2
Saturday,19,5574,899,1
Tuesday,19,5575,1090,1
Monday,19,5575,945.5,2
Wednesday,19,5576,2490,1
Thursday,19,5576,2490,1
Sunday,19,5576,2490,1
Friday,19,5578,769.3,1
Thursday,19,5583,489.3,1
Wednesday,19,5590,1490,1
Friday,19,5594,1190,1
Saturday,19,5596,299,1
Monday,19,5598,899,1
Tuesday,19,5599,1290,1
Saturday,19,5601,599,1
Saturday,19,5602,899,1
Tuesday,19,5605,699,1
Thursday,19,5605,699,1
Friday,19,5572,1590,1
Wednesday,19,5572,1490,1
Wednesday,19,5572,1590,1
Wednesday,19,5572,1590,1
Wednesday,19,5822,999,1
Wednesday,19,5822,999,4
Thursday,19,5822,999,1
Thursday,19,5822,999,1
Saturday,19,5823,2500,1
Friday,19,5848,349,1
Saturday,19,5848,349,1
Saturday,19,5848,349,1
Saturday,19,5851,449,1
Wednesday,19,5863,1299,1
Tuesday,19,5871,799,1
Thursday,19,5871,799,1
Saturday,19,5588,149,1
Sunday,19,5871,799,2
Sunday,19,5892,999,1
Saturday,19,5892,999,1
Friday,19,5892,999,1
Thursday,19,5893,2199,1
Friday,19,5552,299,1
Sunday,19,5922,349,1
Sunday,19,5916,649,1
Monday,19,5916,649,1
Sunday,19,5572,1590,1
Thursday,19,5572,1590,1
Thursday,19,5572,1590,1
Wednesday,19,5572,1590,1
Friday,19,5872,799,1
Tuesday,19,6740,499,1
Thursday,19,5588,149,1
Thursday,19,5612,3990,1
Wednesday,19,6072,899,1
Wednesday,19,6093,349,1
Friday,19,6095,1699,2
Saturday,19,6095,1699,1
Monday,19,6098,1999,1
Monday,19,6021,399,1
Wednesday,19,6122,2499,2
Monday,19,6122,2498.5,1
Monday,19,6131,549,1
Friday,19,6143,899,1
Thursday,19,6144,599,1
Monday,19,6044,299,1
Wednesday,19,6044,299,1
Monday,19,6045,299,1
Friday,19,6045,299,1
Tuesday,19,6045,299,1
Wednesday,19,6149,849.5,1
Monday,19,6154,1699,1
Thursday,19,6156,399,1
Saturday,19,6056,299,1
Friday,19,6185,499,2
Saturday,19,6185,499,1
Sunday,19,6185,499,1
Wednesday,19,6185,499,1
Sunday,19,6185,499,1
Sunday,19,6072,899,1
Tuesday,19,6007,299,1
Saturday,19,6005,299,1
Tuesday,19,6005,299,1
Monday,19,5627,2390,1
Sunday,19,5627,2390,1
Monday,19,5627,2390,1
Tuesday,19,5629,2390,2
Tuesday,19,5629,2390,1
Thursday,19,5629,2390,1
Sunday,19,5629,2390,1
Sunday,19,5632,2390,1
Monday,19,5636,2390,1
Tuesday,19,5643,2390,1
Friday,19,5643,2390,2
Sunday,19,5643,2390,1
Wednesday,19,5610,1990,1
Saturday,19,5643,2390,1
Sunday,19,5609,3090,1
Tuesday,19,5680,399,1
Thursday,19,5994,298,1
Friday,19,5994,298,1
Monday,19,5994,298,1
Friday,19,5994,149,1
Thursday,19,5992,998,1
Sunday,19,5992,499,1
Monday,19,6000,299,1
Monday,19,6000,299,1
Tuesday,19,6001,299,1
Monday,19,6004,299,1
Saturday,19,5643,2390,1
Wednesday,19,8677,148,1
Tuesday,19,6740,499,1
Monday,19,6740,499,1
Monday,19,7875,599,1
Thursday,19,7893,1990,1
Sunday,19,7892,3490,1
Saturday,19,7894,1490,1
Wednesday,19,7894,1490,1
Tuesday,19,7895,899,1
Wednesday,19,7956,6990,1
Tuesday,19,7974,1999,1
Monday,19,7911,1999,1
Wednesday,19,7912,599,1
Tuesday,19,7912,599,2
Saturday,19,7912,599,1
Sunday,19,7912,599,1
Friday,19,7912,599,1
Saturday,19,7913,1999,1
Thursday,19,8010,299,1
Monday,19,8010,299,1
Tuesday,19,8012,299,1
Friday,19,8016,30,1
Thursday,19,8019,30,3
Thursday,19,8019,30,1
Tuesday,19,8022,20,1
Monday,19,8023,20,1
Friday,19,8023,20,1
Monday,19,8023,20,1
Monday,19,7875,599,1
Sunday,19,8024,20,1
Wednesday,19,7869,449,1
Saturday,19,7867,599,1
Friday,19,7849,359,1
Thursday,19,7849,359,1
Thursday,19,7849,359,1
Thursday,19,7849,359,1
Sunday,19,7849,359,1
Sunday,19,7850,199,1
Monday,19,7857,299,1
Friday,19,7857,299,1
Friday,19,7857,299,1
Sunday,19,7857,299,1
Thursday,19,7857,299,1
Thursday,19,7860,399,1
Thursday,19,7860,399,1
Tuesday,19,7860,399,3
Friday,19,7860,399,1
Wednesday,19,7860,399,1
Saturday,19,7860,399,2
Saturday,19,7860,399,1
Sunday,19,7860,399,1
Friday,19,7860,399,2
Monday,19,7856,799,1
Tuesday,19,7856,799,1
Friday,19,7856,799,2
Friday,19,7856,799,1
Saturday,19,7867,599,2
Saturday,19,7867,599,1
Wednesday,19,8024,20,2
Saturday,19,8041,1299,1
Sunday,19,8028,299,1
Thursday,19,8242,199,1
Wednesday,19,8278,499,1
Tuesday,19,8282,149,1
Wednesday,19,8294,149,1
Tuesday,19,8303,149,1
Thursday,19,8303,149,1
Tuesday,19,8321,199,1
Monday,19,8328,399,1
Wednesday,19,8328,399,1
Tuesday,19,8346,199,1
Tuesday,19,8347,549,1
Monday,19,8408,349,1
Monday,19,8423,149,1
Sunday,19,8432,399,1
Monday,19,8432,399,1
Monday,19,8432,399,1
Monday,19,8432,399,1
Friday,19,8584,149,1
Monday,19,8621,149,1
Monday,19,8634,149,1
Friday,19,8655,149,1
Tuesday,19,8661,149,1
Friday,19,8665,299,1
Thursday,19,8665,299,1
Saturday,19,9183,249,1
Saturday,19,8234,599,1
Saturday,19,8233,1599,1
Sunday,19,8232,249,1
Tuesday,19,8195,149,1
Friday,19,8032,299,1
Friday,19,8090,349,1
Saturday,19,8090,349,1
Thursday,19,8092,149,1
Saturday,19,8092,149,1
Thursday,19,8093,1399,1
Thursday,19,8093,1259,1
Friday,19,8093,1329,2
Sunday,19,8093,1399,1
Wednesday,19,8093,1399,1
Tuesday,19,8094,1199,1
Thursday,19,8107,299,1
Friday,19,7709,149,1
Monday,19,8121,399,1
Thursday,19,8131,149,1
Friday,19,8136,349,1
Friday,19,8142,199,1
Friday,19,8143,148,1
Saturday,19,8144,149,1
Tuesday,19,8144,149,1
Saturday,19,8151,149,1
Saturday,19,8154,349,1
Monday,19,8155,799,1
Tuesday,19,8158,749,1
Monday,19,8160,349,1
Friday,19,8194,1399,1
Wednesday,19,8128,149,1
Wednesday,19,7700,149,1
Friday,19,7695,149,1
Friday,19,7685,149,1
Sunday,19,6911,599,1
Friday,19,6911,598.5,1
Friday,19,6916,1999,1
Monday,19,6916,999.5,1
Saturday,19,6916,999,1
Saturday,19,6916,999,1
Friday,19,6916,749.5,1
Tuesday,19,6788,199,1
Saturday,19,6818,299,1
Monday,19,6953,398.8333333,3
Saturday,19,6953,398.5,4
Friday,19,6953,398.5,1
Tuesday,19,6953,399,1
Monday,19,6953,399,1
Thursday,19,6953,398.5,1
Tuesday,19,6953,398.5,1
Sunday,19,6953,399,1
Thursday,19,6953,399,2
Wednesday,19,6953,399,1
Saturday,19,6953,399,2
Thursday,19,6953,399,1
Tuesday,19,6885,58,1
Monday,19,7064,549,1
Thursday,19,7078,899,1
Wednesday,19,7081,449,1
Wednesday,19,6911,599,1
Tuesday,19,6911,599,1
Thursday,19,6911,599,1
Saturday,19,6910,899,1
Monday,19,6740,494,1
Monday,19,6740,499,1
Sunday,19,6740,499,1
Thursday,19,6740,499,1
Sunday,19,6740,499,1
Tuesday,19,6744,1599,1
Thursday,19,6329,299,1
Wednesday,19,6745,899,1
Monday,19,6347,399,1
Thursday,19,6351,399,1
Thursday,19,6751,198,1
Sunday,19,6752,1798.4,1
Monday,19,7081,449,1
Saturday,19,6755,1598,1
Wednesday,19,6761,549,1
Wednesday,19,6359,198,1
Sunday,19,6363,299,1
Monday,19,6777,299,2
Saturday,19,6777,299,1
Tuesday,19,6778,399.5,1
Saturday,19,6904,149,1
Thursday,19,6904,149,2
Thursday,19,6904,149,2
Tuesday,19,6782,299,1
Friday,19,6909,899,1
Friday,19,6910,899,1
Friday,19,6761,549,1
Sunday,19,6740,499,1
Sunday,19,7081,449,1
Wednesday,19,7082,798.5,1
Tuesday,19,7399,299,1
Thursday,19,7416,349,1
Tuesday,19,7419,2299,3
Thursday,19,7419,2299,2
Friday,19,7431,299,1
Sunday,19,7439,299,1
Sunday,19,7448,299,1
Thursday,19,7448,299,1
Monday,19,7448,299,1
Thursday,19,7457,449,1
Sunday,19,7483,349,1
Friday,19,7500,449,1
Saturday,19,7501,449,1
Friday,19,7501,449,1
Thursday,19,7536,299,1
Friday,19,7738,199,1
Saturday,19,7738,199,1
Thursday,19,7738,199,1
Thursday,19,7737,199,2
Wednesday,19,7737,199,1
Tuesday,19,7737,199,1
Monday,19,7815,5890,1
Monday,19,7820,2290,1
Monday,19,7670,399,1
Thursday,19,7672,299,1
Friday,19,7347,249,1
Thursday,19,7294,299,1
Thursday,19,7276,2299,1
Friday,19,7269,299,1
Tuesday,19,7118,449,1
Friday,19,7118,449,1
Tuesday,19,7118,224,1
Saturday,19,7130,399,1
Saturday,19,7156,299,1
Friday,19,7164,299,1
Friday,19,7169,849.5,1
Monday,19,7169,849.5,1
Thursday,19,7169,1699,1
Tuesday,19,7169,849.5,1
Thursday,19,7171,1699,1
Wednesday,19,7171,1699,1
Sunday,19,7081,449,1
Tuesday,19,7171,1699,1
Sunday,19,7175,199,1
Sunday,19,7175,199,1
Friday,19,7209,899.5,1
Wednesday,19,7218,1599,1
Tuesday,19,7218,1599,1
Monday,19,7220,1999,1
Thursday,19,7220,1998.4,-1
Monday,19,7220,1999,1
Monday,19,7198,699,1
Tuesday,19,7243,149,1
Tuesday,19,7247,299,1
Saturday,19,7247,299,1
Sunday,19,7175,199,1
Saturday,25,17916,149,2
Sunday,22,12231,350,1
Wednesday,22,12231,350,1
Thursday,23,4023,238.6,1
Sunday,23,4127,1189.5,1
Thursday,23,4127,1190,1
Saturday,23,4127,1190,1
Friday,23,4161,899,1
Wednesday,23,4161,899,1
Saturday,23,4161,899,1
Friday,23,4161,899,1
Tuesday,23,4161,899,1
Monday,23,4161,899,1
Sunday,23,4161,899,1
Monday,23,4161,899,1
Saturday,23,4161,899,1
Wednesday,23,4161,899,2
Friday,23,4161,899,1
Friday,23,4161,899,1
Tuesday,23,4161,899,1
Saturday,23,4161,899,1
Wednesday,23,4163,1590,1
Friday,23,4163,1590,1
Tuesday,23,4163,1590,1
Friday,23,4163,1590,1
Friday,23,4163,1590,1
Wednesday,23,4163,1590,1
Sunday,23,4163,1590,1
Monday,23,4013,299,1
Saturday,23,4163,1590,2
Saturday,23,4006,299,1
Wednesday,23,4036,299.5,1
Monday,23,3850,899,1
Friday,23,3851,899,1
Saturday,23,3851,899,1
Friday,23,3851,899,2
Tuesday,23,3852,899,1
Sunday,23,3852,899,1
Wednesday,23,3786,299,1
Saturday,23,3869,2499,1
Friday,23,3870,599,1
Sunday,23,3870,599,1
Thursday,23,3870,598.875,4
Sunday,23,3870,599,1
Monday,23,3870,599,1
Sunday,23,3870,599,1
Saturday,23,3870,599,1
Friday,23,3870,599,1
Thursday,23,3870,599,1
Saturday,23,3876,999,1
Tuesday,23,3876,999,1
Saturday,23,3826,299,1
Thursday,23,3826,299,1
Friday,23,3941,398,1
Thursday,23,3947,449,1
Wednesday,23,3959,1349,1
Sunday,23,4029,349,1
Thursday,23,4036,299.5,1
Sunday,23,4163,1590,1
Friday,23,4163,1590,2
Friday,23,4164,999,1
Monday,23,4251,399,1
Friday,23,4266,399.5,1
Wednesday,23,4100,399,1
Friday,23,4110,299,1
Sunday,23,4110,299,1
Thursday,23,4282,549,1
Sunday,23,4305,399,1
Wednesday,23,4462,649,1
Thursday,23,4464,599,1
Sunday,23,4464,599,1
Tuesday,23,4366,449,1
Wednesday,23,4366,449,1
Wednesday,23,4370,599,1
Wednesday,23,4370,599,1
Monday,23,4371,1799,1
Sunday,23,4372,1999,1
Friday,23,4399,249,1
Thursday,23,4399,249,1
Friday,23,4474,898.5,1
Wednesday,23,4481,1699,1
Monday,23,4482,2499,1
Monday,23,4486,1249,1
Sunday,23,4488,1699,1
Wednesday,23,4444,299,1
Tuesday,23,4445,299,1
Sunday,23,4251,399,1
Thursday,23,4251,399,1
Wednesday,23,4251,399,1
Saturday,23,4251,399,1
Wednesday,23,4164,999,3
Sunday,23,4164,999,1
Friday,23,4164,999,1
Friday,23,4164,999,1
Saturday,23,4164,999,1
Friday,23,4164,999,2
Friday,23,4164,999,2
Sunday,23,4164,999,2
Tuesday,23,4164,999,2
Friday,23,4164,999,1
Sunday,23,4164,999,1
Sunday,23,4164,999,1
Thursday,23,3850,899,1
Friday,23,4164,999,1
Thursday,23,4164,999,2
Tuesday,23,4164,999,1
Wednesday,23,4164,999,1
Wednesday,23,4164,999,1
Sunday,23,4211,1990,1
Monday,23,4211,1990,1
Tuesday,23,4229,1498.5,1
Thursday,23,4240,1999,1
Wednesday,23,4244,1999,1
Monday,23,4245,1699,1
Wednesday,23,4248,1999,1
Thursday,23,4248,1999,1
Sunday,23,4164,999,2
Sunday,23,4723,449.25,2
Saturday,23,3773,299,1
Wednesday,23,3642,299,1
Wednesday,23,3432,599,1
Wednesday,23,3432,599,1
Thursday,23,3432,599,1
Monday,23,3432,599,5
Thursday,23,3432,599,1
Thursday,23,3432,599,2
Tuesday,23,3432,599,1
Friday,23,3432,599,1
Saturday,23,3432,599,2
Tuesday,23,3432,599,3
Sunday,23,3433,2799,1
Tuesday,23,3433,2799,1
Thursday,23,3433,2799,1
Sunday,23,3433,2799,1
Saturday,23,3434,2799,1
Wednesday,23,3427,799,1
Friday,23,3427,799,1
Sunday,23,3427,799,1
Monday,23,3427,799,-1
Friday,23,3427,799,1
Wednesday,23,3429,2799,1
Monday,23,3429,2799,1
Thursday,23,3437,1699,1
Monday,23,3437,1699,1
Tuesday,23,3468,149,2
Sunday,23,3432,599,1
Friday,23,3470,349,1
Tuesday,23,3432,599,1
Monday,23,3432,599,1
Friday,23,3159,790,1
Wednesday,23,3159,790,1
Monday,23,3159,790,1
Saturday,23,3159,790,1
Wednesday,23,3159,790,1
Tuesday,23,3159,790,1
Sunday,23,3159,790,1
Tuesday,23,3158,1290,1
Friday,23,3158,1290,1
Sunday,23,3158,1290,1
Wednesday,23,3160,1590,1
Sunday,23,3160,1590,1
Monday,23,3223,449,1
Wednesday,23,3223,449,1
Wednesday,23,3223,449,1
Sunday,23,3268,299,1
Wednesday,23,3269,299,1
